Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,What is your Group Name:,What is your Name?,What is your Name?,What is your Name?,What is your Name?,What is your Name?,What is your name?,What is your name?,What is your name?,What is your name?,What is your name?,What is your name?,Contributing to the Team's Work - [Field-studentA],Contributing to the Team's Work - [Field-studentB],Contributing to the Team's Work - [Field-studentC],Contributing to the Team's Work - [Field-studentD],Contributing to the Team's Work - [Field-studentE],Interacting with Teammates - [Field-studentA],Interacting with Teammates - [Field-studentB],Interacting with Teammates - [Field-studentC],Interacting with Teammates - [Field-studentD],Interacting with Teammates - [Field-studentE],Keeping the Team on Track - [Field-studentA],Keeping the Team on Track - [Field-studentB],Keeping the Team on Track - [Field-studentC],Keeping the Team on Track - [Field-studentD],Keeping the Team on Track - [Field-studentE],Expecting Quality - [Field-studentA],Expecting Quality - [Field-studentB],Expecting Quality - [Field-studentC],Expecting Quality - [Field-studentD],Expecting Quality - [Field-studentE],"Having Relevant Knowledge, Skills, and Abilities - [Field-studentA]","Having Relevant Knowledge, Skills, and Abilities - [Field-studentB]","Having Relevant Knowledge, Skills, and Abilities - [Field-studentC]","Having Relevant Knowledge, Skills, and Abilities - [Field-studentD]","Having Relevant Knowledge, Skills, and Abilities - [Field-studentE]",studentA,studentB,studentC,studentD,fullname,uvid,courseId,assignmentId,courseName,courseCrn,studentA,studentB,studentC,studentD,studentE,group,evaluator,groupNumber
4/19/19 15:52,4/19/19 15:54,0,71.199.20.49,100,127,1,4/19/19 15:54,R_bsx0I8J8nkF4Zfr,,,,,40.39689636,-111.7919006,anonymous,EN,10,,,,,,,,,,,3,1,5,5,,,1,4,5,,,1,5,5,,,1,4,5,,,1,5,5,,,5,23,25,0,StudentC_SPLEEN,11,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_SPLEEN,StudentB_SPLEEN,StudentC_SPLEEN,,,SPLEEN,StudentC_SPLEEN,3
4/20/19 15:24,4/20/19 15:27,0,160.7.237.220,100,132,1,4/20/19 15:27,R_1IlTZYGxS7KEoL3,,,,,40.1098938,-111.6462021,anonymous,EN,6,,,,,,4,,,,,,1,4,5,5,4,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,24,25,25,StudentD_HAND,12,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_HAND,StudentB_HAND,StudentC_HAND,StudentD_HAND,StudentE_HAND,HAND,StudentD_HAND,5
4/20/19 15:34,4/20/19 15:42,0,73.3.106.6,100,484,1,4/20/19 15:42,R_1hNev2TSepx42OW,,,,,40.57600403,-111.8787994,anonymous,EN,5,,,,,1,,,,,,,5,2,4,2,,4,3,4,3,,4,3,4,3,,5,3,4,3,,4,4,4,4,,22,15,20,15,StudentA_FOOT,13,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_FOOT,StudentB_FOOT,StudentC_FOOT,StudentD_FOOT,,FOOT,StudentA_FOOT,4
4/20/19 16:01,4/20/19 16:03,0,104.243.55.152,100,122,1,4/20/19 16:03,R_pnlzZXaMIdO8zPX,,,,,40.1098938,-111.6462021,anonymous,EN,5,,,,,3,,,,,,,4,3,3,3,,4,3,3,3,,3,3,4,3,,4,4,4,4,,4,3,4,4,,19,16,18,17,StudentC_FOOT,14,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_FOOT,StudentB_FOOT,StudentC_FOOT,StudentD_FOOT,,FOOT,StudentC_FOOT,4
4/20/19 16:36,4/20/19 16:39,0,160.7.238.193,100,142,1,4/20/19 16:39,R_1Fbyeq8McmRQR4A,,,,,40.1098938,-111.6462021,anonymous,EN,8,,,,,,,,,4,,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,25,25,25,25,StudentD_LUNGS,15,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_LUNGS,StudentB_LUNGS,StudentC_LUNGS,StudentD_LUNGS,,LUNGS,StudentD_LUNGS,4
4/20/19 16:54,4/20/19 16:54,0,67.182.240.149,100,44,1,4/20/19 16:54,R_2xVuKHtVWRzqYly,,,,,40.31190491,-111.6959,anonymous,EN,7,,,,,,,2,,,,,1,5,5,5,,1,5,5,5,,1,5,5,5,,1,5,5,5,,1,5,5,5,,5,25,25,25,StudentB_HEART,16,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_HEART,StudentB_HEART,StudentC_HEART,StudentD_HEART,,HEART,StudentB_HEART,4
4/20/19 17:12,4/20/19 17:15,0,73.20.33.170,100,141,1,4/20/19 17:15,R_1Hdd2NtyPXN0WP5,,,,,41.74679565,-111.8267975,anonymous,EN,4,,,,3,,,,,,,,4,4,4,,,4,4,4,,,4,4,4,,,4,4,4,,,4,4,4,,,20,20,20,0,StudentC_FACE,17,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_FACE,StudentB_FACE,StudentC_FACE,,,FACE,StudentC_FACE,3
4/20/19 18:36,4/20/19 18:40,0,184.99.125.226,100,239,1,4/20/19 18:40,R_3GycXVoiDOxiovD,,,,,43.63420105,-116.3410034,anonymous,EN,8,,,,,,,,,1,,,5,2,5,2,,5,4,5,4,,5,2,5,2,,5,4,5,4,,5,5,5,5,,25,17,25,17,StudentA_LUNGS,18,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_LUNGS,StudentB_LUNGS,StudentC_LUNGS,StudentD_LUNGS,,LUNGS,StudentA_LUNGS,4
4/20/19 19:22,4/20/19 19:25,0,73.131.221.108,100,153,1,4/20/19 19:25,R_00RxjlGCBvFNNOp,,,,,41.26269531,-111.9837036,anonymous,EN,6,,,,,,3,,,,,,1,3,4,5,3,1,3,4,5,3,1,3,4,5,3,1,3,4,5,3,1,3,4,5,3,5,15,20,25,StudentC_HAND,19,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_HAND,StudentB_HAND,StudentC_HAND,StudentD_HAND,StudentE_HAND,HAND,StudentC_HAND,5
4/20/19 19:41,4/20/19 19:44,0,166.70.94.10,100,177,1,4/20/19 19:44,R_2XjktH8gWbGZ6x3,,,,,40.37199402,-111.7332993,anonymous,EN,2,,3,,,,,,,,,,2,5,4,1,,2,5,5,1,,2,5,5,1,,2,5,5,1,,2,5,4,1,,10,25,23,5,StudentC_EAR,20,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_EAR,StudentB_EAR,StudentC_EAR,StudentD_EAR,,EAR,StudentC_EAR,4
4/20/19 20:59,4/20/19 21:09,0,73.228.66.5,100,633,1,4/20/19 21:09,R_1GI9c76fRpci7bo,,,,,40.31190491,-111.6959,anonymous,EN,10,,,,,,,,,,,2,1,4,5,,,3,5,5,,,1,5,5,,,1,5,5,,,1,4,5,,,7,23,25,0,StudentB_SPLEEN,21,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_SPLEEN,StudentB_SPLEEN,StudentC_SPLEEN,,,SPLEEN,StudentB_SPLEEN,3
4/20/19 21:45,4/20/19 21:46,0,162.252.245.25,100,107,1,4/20/19 21:46,R_3O1FALiCLOzR3hO,,,,,40.69810486,-111.9999008,anonymous,EN,6,,,,,,1,,,,,,3,5,5,5,5,3,5,5,5,5,3,5,5,5,5,3,5,5,5,5,2,5,5,5,5,14,25,25,25,StudentA_HAND,22,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_HAND,StudentB_HAND,StudentC_HAND,StudentD_HAND,StudentE_HAND,HAND,StudentA_HAND,5
4/20/19 22:01,4/20/19 22:04,0,66.232.90.106,100,196,1,4/20/19 22:04,R_T4Mh0iZamdiJYIN,,,,,40.78570557,-111.9291,anonymous,EN,17,,,,,,,,2,,,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,25,25,25,25,StudentB_KIDNEY,23,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_KIDNEY,StudentB_KIDNEY,StudentC_KIDNEY,StudentD_KIDNEY,,KIDNEY,StudentB_KIDNEY,4
4/20/19 22:46,4/20/19 22:46,0,198.176.194.252,100,27,1,4/20/19 22:46,R_STCibVN5IlqR1v3,,,,,40.75,-111.9208984,anonymous,EN,3,,,2,,,,,,,,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,25,25,25,25,StudentB_EYE,24,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_EYE,StudentB_EYE,StudentC_EYE,StudentD_EYE,,EYE,StudentB_EYE,4
4/20/19 22:53,4/20/19 22:55,0,174.52.221.23,100,155,1,4/20/19 22:55,R_rqpvsZaMItWC9e9,,,,,40.39689636,-111.7919006,anonymous,EN,5,,,,,2,,,,,,,4,4,4,4,,4,4,4,4,,4,4,4,4,,4,4,4,4,,5,4,5,4,,21,20,21,20,StudentB_FOOT,25,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_FOOT,StudentB_FOOT,StudentC_FOOT,StudentD_FOOT,,FOOT,StudentB_FOOT,4
4/20/19 23:40,4/20/19 23:42,0,75.169.60.23,100,106,1,4/20/19 23:42,R_3s06PUD1btf23kW,,,,,40.62260437,-111.7777023,anonymous,EN,17,,,,,,,,1,,,,4,5,3,3,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,24,25,23,23,StudentA_KIDNEY,26,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_KIDNEY,StudentB_KIDNEY,StudentC_KIDNEY,StudentD_KIDNEY,,KIDNEY,StudentA_KIDNEY,4
4/20/19 23:43,4/20/19 23:46,0,98.202.131.99,100,193,1,4/20/19 23:46,R_1C23URcj2pjxyol,,,,,40.31190491,-111.6959,anonymous,EN,4,,,,2,,,,,,,,4,4,4,,,5,4,4,,,5,4,4,,,4,4,4,,,5,4,3,,,23,20,19,0,StudentB_FACE,27,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_FACE,StudentB_FACE,StudentC_FACE,,,FACE,StudentB_FACE,3
4/22/19 9:14,4/22/19 9:15,0,67.199.190.224,100,37,1,4/22/19 9:15,R_3fVvH2CMBN6avTZ,,,,,40.1098938,-111.6462021,anonymous,EN,17,,,,,,,,4,,,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,,25,25,25,25,StudentD_KIDNEY,28,477025,4143937,ZOOL-1090-X01 | Spring 2019,31688,StudentA_KIDNEY,StudentB_KIDNEY,StudentC_KIDNEY,StudentD_KIDNEY,,KIDNEY,StudentD_KIDNEY,4
